248.020	24.510	-39.742	32.250	1.400	1.000	0.000	0	0	WMAR_GPS 
248.019	34.728	-1.261	2.353	2.550	2.700	0.086	0	1	R018_GPS 
248.011	37.520	-0.997	1.138	0.880	0.681	0.000	0	1	KODA_GPS 
269.080	32.331	-1.471	-0.061	0.273	0.252	0.000	0	1	VIC9_GPS 
269.096	30.314	0.272	0.650	0.801	0.619	0.000	0	1	GVMS_GPS 
247.953	39.662	-2.124	2.774	0.770	0.580	0.000	0	1	CAPS_GPS 
269.130	15.348	-5.832	-2.040	1.047	0.818	0.061	0	1	USP__GPS 
269.174	15.011	-3.802	0.901	1.255	1.046	0.003	0	1	JOY__GPS 
247.896	39.762	-2.766	1.768	0.910	0.670	0.000	0	1	FERN_GPS 
269.196	14.638	1.227	2.006	0.631	0.537	0.035	0	1	CML__GPS 
247.873	39.306	-2.256	1.704	0.387	0.344	0.000	0	1	SPIC_GPS 
269.212	39.179	0.955	1.027	1.499	1.453	0.000	0	1	MOEB_GPS 
247.853	34.046	-0.859	2.938	3.300	3.450	0.089	0	1	RCK0_GPS 
247.849	39.602	-3.277	1.964	0.820	0.690	-0.070	0	1	G101_GPS 
247.848	34.784	-2.211	1.898	0.712	0.798	0.000	0	1	P004_GPS 
269.255	39.067	0.327	0.525	1.502	1.050	0.000	0	1	FWI0_GPS 
269.256	37.705	1.115	0.633	0.938	0.940	0.000	0	1	MOBW_GPS 
269.267	33.747	-0.138	1.596	0.398	0.401	0.000	0	1	MSCL_GPS 
269.276	29.592	-0.417	0.311	0.263	0.375	0.000	0	1	HOUM_GPS 
247.777	38.480	-1.471	1.389	0.482	0.431	0.000	0	1	P009_GPS 
269.304	38.754	0.915	0.410	1.009	0.867	0.000	0	1	MOOF_GPS 
247.773	32.839	-1.330	2.566	2.550	2.700	0.028	0	0	LINN_GPS 
269.307	38.739	0.021	1.188	0.590	0.482	0.000	0	1	SIDC_GPS 
247.772	33.451	-2.189	2.318	0.408	0.323	0.000	0	0	SRP1_GPS 
269.310	34.114	0.227	1.352	0.455	0.418	0.000	0	1	MSB9_GPS 
269.310	34.115	-0.433	1.371	0.430	0.368	0.000	0	1	MSB0_GPS 
