290.046 18.501370 5.98 8.64 0.91 0.64 -0.0030 0 1 DRSD_ECa
298.934 16.312290 11.19 16.44 0.19 0.16 -0.0030 0 1 DSD0_ECa
288.471 18.380030 7.43 8.42 0.41 0.32 0.0110 0 1 DVRG_ECa
270.132 16.916060 -6.63 0.34 0.22 0.24 -0.0010 0 1 ELEN_ECa
293.471 18.477050 8.32 13.65 0.21 0.24 -0.0320 0 1 EMPR_ECa
287.515 19.483990 1.11 4.42 0.44 0.36 -0.0920 0 1 ENRY_ECa
288.428 18.324280 7.03 8.57 0.19 0.15 -0.0130 0 1 ESCX_ECa
284.127 23.564050 -9.20 5.24 0.12 0.13 -0.0020 0 1 EXU0_ECa
298.337 16.041250 11.25 18.23 0.25 0.16 -0.0030 0 1 F8O2_ECa
298.488 16.217460 12.14 16.65 0.25 0.28 -0.0130 0 1 FFE0_ECa
298.937 14.601470 12.68 16.03 0.22 0.28 -0.0090 0 1 FFT2_ECa
298.937 14.601470 12.68 16.03 0.22 0.28 -0.0090 0 1 FFTG_ECa
298.418 15.875330 11.44 15.62 0.58 0.51 -0.0090 0 1 FNA0_ECa
298.31 16.058400 10.56 15.52 0.20 0.26 0.0030 0 1 FNG0_ECa
286.766 18.360250 5.30 7.62 0.74 0.58 -0.0960 0 1 FOND_ECa
288.032 18.502520 6.13 8.00 0.28 0.23 -0.0150 0 1 FOPA_ECa
290.062 19.666200 -5.56 7.79 0.11 0.12 0.0020 0 1 FRAN_ECa
298.317 10.170680 -0.63 10.58 0.19 0.32 -0.0020 0 1 FRTN_ECa
298.853 14.734830 12.24 15.60 0.10 0.10 -0.0470 0 1 FSD0_ECa
298.853 14.734840 12.24 15.60 0.10 0.10 -0.0470 0 1 FSD1_ECa
298.853 14.734840 12.24 15.60 0.10 0.10 -0.0470 0 1 FSDC_ECa
287.704 18.424250 6.91 8.28 0.38 0.31 -0.0090 0 1 FUCY_ECa
299.005 10.146830 0.35 7.40 0.18 0.30 -0.0020 0 1 GALE_ECa
287.939 18.532070 5.32 7.94 0.21 0.17 -0.0050 0 1 GANT_ECa
284.5 19.884620 -0.21 8.76 1.37 1.21 -0.0280 0 1 GAQU_ECa
285.553 20.298100 -4.32 3.47 1.69 1.48 -0.0280 0 1 GBAR_ECa
